y1,y2,x2,x3,x4,x5,x4,x7,x8,x9,x10,x11,x12,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,ib2,ib3,ib4,ib5,ib6,ib7,ib8,ib9,ib10,ib11,ib12
84,336,4.3667,4.3499,4.3331,4.3163,4.2996,4.2828,4.2660,4.2492,5.3556,5.1449,5.4172,5.25,4.25,4.25,3.5,2.75,2.75,2,2,2,2,2,99.9000,102.0000,100.4000,96.3000,93.9000,90.8000,87.5000,95.1000,96.4000,96.1000,96.7000,3295844.8340,3354594.2280,3413221.0730,3382828.4550,3212537.4520,3206855.8140,3182236.8600,3169839.1100,3201167.9940,3477853.6780,3319949.0140,3906.9954,3969.3185,3991.3544,3850.1420,3862.8573,3929.8661,4125.7082,3809.1933,3668.9821,3811.0009,3695.4058,110979.0000,118781.0000,121801.0000,126802.0000,126216.0000,118894.0000,116634.0000,110035.0000,115068.0000,119017.0000,108893.0000
71.75,287,4.3835,4.3667,4.3499,4.3331,4.3163,4.2996,4.2828,4.2660,4.2492,5.3556,5.1449,6.25,5.25,4.25,4.25,3.5,2.75,2.75,2,2,2,2,100.2000,99.9000,102.0000,100.4000,96.3000,93.9000,90.8000,87.5000,95.1000,96.4000,96.1000,3219344.0010,3295844.8340,3354594.2280,3413221.0730,3382828.4550,3212537.4520,3206855.8140,3182236.8600,3169839.1100,3201167.9940,3477853.6780,3927.3415,3906.9954,3969.3185,3991.3544,3850.1420,3862.8573,3929.8661,4125.7082,3809.1933,3668.9821,3811.0009,103501.0000,110979.0000,118781.0000,121801.0000,126802.0000,126216.0000,118894.0000,116634.0000,110035.0000,115068.0000,119017.0000
64.5,258,4.4002,4.3835,4.3667,4.3499,4.3331,4.3163,4.2996,4.2828,4.2660,4.2492,5.3556,7.75,6.25,5.25,4.25,4.25,3.5,2.75,2.75,2,2,2,96.6000,100.2000,99.9000,102.0000,100.4000,96.3000,93.9000,90.8000,87.5000,95.1000,96.4000,3225357.9280,3219344.0010,3295844.8340,3354594.2280,3413221.0730,3382828.4550,3212537.4520,3206855.8140,3182236.8600,3169839.1100,3201167.9940,3992.6133,3927.3415,3906.9954,3969.3185,3991.3544,3850.1420,3862.8573,3929.8661,4125.7082,3809.1933,3668.9821,101916.0000,103501.0000,110979.0000,118781.0000,121801.0000,126802.0000,126216.0000,118894.0000,116634.0000,110035.0000,115068.0000
55.25,221,4.4170,4.4002,4.3835,4.3667,4.3499,4.3331,4.3163,4.2996,4.2828,4.2660,4.2492,7.75,7.75,6.25,5.25,4.25,4.25,3.5,2.75,2.75,2,2,93.9000,96.6000,100.2000,99.9000,102.0000,100.4000,96.3000,93.9000,90.8000,87.5000,95.1000,3368666.3500,3225357.9280,3219344.0010,3295844.8340,3354594.2280,3413221.0730,3382828.4550,3212537.4520,3206855.8140,3182236.8600,3169839.1100,4035.8989,3992.6133,3927.3415,3906.9954,3969.3185,3991.3544,3850.1420,3862.8573,3929.8661,4125.7082,3809.1933,104822.0000,101916.0000,103501.0000,110979.0000,118781.0000,121801.0000,126802.0000,126216.0000,118894.0000,116634.0000,110035.0000
55.75,223,4.4338,4.4170,4.4002,4.3835,4.3667,4.3499,4.3331,4.3163,4.2996,4.2828,4.2660,9.25,7.75,7.75,6.25,5.25,4.25,4.25,3.5,2.75,2.75,2,93.1000,93.9000,96.6000,100.2000,99.9000,102.0000,100.4000,96.3000,93.9000,90.8000,87.5000,3083404.6680,3368666.3500,3225357.9280,3219344.0010,3295844.8340,3354594.2280,3413221.0730,3382828.4550,3212537.4520,3206855.8140,3182236.8600,3715.5581,4035.8989,3992.6133,3927.3415,3906.9954,3969.3185,3991.3544,3850.1420,3862.8573,3929.8661,4125.7082,112144.0000,104822.0000,101916.0000,103501.0000,110979.0000,118781.0000,121801.0000,126802.0000,126216.0000,118894.0000,116634.0000
64.5,258,4.4506,4.4338,4.4170,4.4002,4.3835,4.3667,4.3499,4.3331,4.3163,4.2996,4.2828,9.25,9.25,7.75,7.75,6.25,5.25,4.25,4.25,3.5,2.75,2.75,92.9000,93.1000,93.9000,96.6000,100.2000,99.9000,102.0000,100.4000,96.3000,93.9000,90.8000,3093171.6960,3083404.6680,3368666.3500,3225357.9280,3219344.0010,3295844.8340,3354594.2280,3413221.0730,3382828.4550,3212537.4520,3206855.8140,3857.0346,3715.5581,4035.8989,3992.6133,3927.3415,3906.9954,3969.3185,3991.3544,3850.1420,3862.8573,3929.8661,113142.0000,112144.0000,104822.0000,101916.0000,103501.0000,110979.0000,118781.0000,121801.0000,126802.0000,126216.0000,118894.0000
71.75,287,4.4674,4.4506,4.4338,4.4170,4.4002,4.3835,4.3667,4.3499,4.3331,4.3163,4.2996,10.75,9.25,9.25,7.75,7.75,6.25,5.25,4.25,4.25,3.5,2.75,93.4000,92.9000,93.1000,93.9000,96.6000,100.2000,99.9000,102.0000,100.4000,96.3000,93.9000,3058560.0540,3093171.6960,3083404.6680,3368666.3500,3225357.9280,3219344.0010,3295844.8340,3354594.2280,3413221.0730,3382828.4550,3212537.4520,4255.1892,3857.0346,3715.5581,4035.8989,3992.6133,3927.3415,3906.9954,3969.3185,3991.3544,3850.1420,3862.8573,119999.0000,113142.0000,112144.0000,104822.0000,101916.0000,103501.0000,110979.0000,118781.0000,121801.0000,126802.0000,126216.0000
73.25,293,4.4841,4.4674,4.4506,4.4338,4.4170,4.4002,4.3835,4.3667,4.3499,4.3331,4.3163,11.75,10.75,9.25,9.25,7.75,7.75,6.25,5.25,4.25,4.25,3.5,95.6000,93.4000,92.9000,93.1000,93.9000,96.6000,100.2000,99.9000,102.0000,100.4000,96.3000,3081753.0830,3058560.0540,3093171.6960,3083404.6680,3368666.3500,3225357.9280,3219344.0010,3295844.8340,3354594.2280,3413221.0730,3382828.4550,4135.7725,4255.1892,3857.0346,3715.5581,4035.8989,3992.6133,3927.3415,3906.9954,3969.3185,3991.3544,3850.1420,107876.0000,119999.0000,113142.0000,112144.0000,104822.0000,101916.0000,103501.0000,110979.0000,118781.0000,121801.0000,126802.0000
76.75,307,4.5009,4.4841,4.4674,4.4506,4.4338,4.4170,4.4002,4.3835,4.3667,4.3499,4.3331,11.75,11.75,10.75,9.25,9.25,7.75,7.75,6.25,5.25,4.25,4.25,96.7000,95.6000,93.4000,92.9000,93.1000,93.9000,96.6000,100.2000,99.9000,102.0000,100.4000,3034985.6340,3081753.0830,3058560.0540,3093171.6960,3083404.6680,3368666.3500,3225357.9280,3219344.0010,3295844.8340,3354594.2280,3413221.0730,4157.4299,4135.7725,4255.1892,3857.0346,3715.5581,4035.8989,3992.6133,3927.3415,3906.9954,3969.3185,3991.3544,111351.0000,107876.0000,119999.0000,113142.0000,112144.0000,104822.0000,101916.0000,103501.0000,110979.0000,118781.0000,121801.0000
83,332,4.5177,4.5009,4.4841,4.4674,4.4506,4.4338,4.4170,4.4002,4.3835,4.3667,4.3499,12.75,11.75,11.75,10.75,9.25,9.25,7.75,7.75,6.25,5.25,4.25,96.8000,96.7000,95.6000,93.4000,92.9000,93.1000,93.9000,96.6000,100.2000,99.9000,102.0000,3057266.3690,3034985.6340,3081753.0830,3058560.0540,3093171.6960,3083404.6680,3368666.3500,3225357.9280,3219344.0010,3295844.8340,3354594.2280,4144.5305,4157.4299,4135.7725,4255.1892,3857.0346,3715.5581,4035.8989,3992.6133,3927.3415,3906.9954,3969.3185,98542.0000,111351.0000,107876.0000,119999.0000,113142.0000,112144.0000,104822.0000,101916.0000,103501.0000,110979.0000,118781.0000
78.75,315,4.5345,4.5177,4.5009,4.4841,4.4674,4.4506,4.4338,4.4170,4.4002,4.3835,4.3667,13.25,12.75,11.75,11.75,10.75,9.25,9.25,7.75,7.75,6.25,5.25,97.3000,96.8000,96.7000,95.6000,93.4000,92.9000,93.1000,93.9000,96.6000,100.2000,99.9000,3039031.5260,3057266.3690,3034985.6340,3081753.0830,3058560.0540,3093171.6960,3083404.6680,3368666.3500,3225357.9280,3219344.0010,3295844.8340,4293.6635,4144.5305,4157.4299,4135.7725,4255.1892,3857.0346,3715.5581,4035.8989,3992.6133,3927.3415,3906.9954,103165.0000,98542.0000,111351.0000,107876.0000,119999.0000,113142.0000,112144.0000,104822.0000,101916.0000,103501.0000,110979.0000
79.5,318,4.5512,4.5345,4.5177,4.5009,4.4841,4.4674,4.4506,4.4338,4.4170,4.4002,4.3835,13.25,13.25,12.75,11.75,11.75,10.75,9.25,9.25,7.75,7.75,6.25,100.2000,97.3000,96.8000,96.7000,95.6000,93.4000,92.9000,93.1000,93.9000,96.6000,100.2000,3042425.9000,3039031.5260,3057266.3690,3034985.6340,3081753.0830,3058560.0540,3093171.6960,3083404.6680,3368666.3500,3225357.9280,3219344.0010,4305.5734,4293.6635,4144.5305,4157.4299,4135.7725,4255.1892,3857.0346,3715.5581,4035.8989,3992.6133,3927.3415,109523.0000,103165.0000,98542.0000,111351.0000,107876.0000,119999.0000,113142.0000,112144.0000,104822.0000,101916.0000,103501.0000
82.5,330,4.5680,4.5512,4.5345,4.5177,4.5009,4.4841,4.4674,4.4506,4.4338,4.4170,4.4002,13.75,13.25,13.25,12.75,11.75,11.75,10.75,9.25,9.25,7.75,7.75,101.4000,100.2000,97.3000,96.8000,96.7000,95.6000,93.4000,92.9000,93.1000,93.9000,96.6000,3064266.0830,3042425.9000,3039031.5260,3057266.3690,3034985.6340,3081753.0830,3058560.0540,3093171.6960,3083404.6680,3368666.3500,3225357.9280,4226.4042,4305.5734,4293.6635,4144.5305,4157.4299,4135.7725,4255.1892,3857.0346,3715.5581,4035.8989,3992.6133,110037.0000,109523.0000,103165.0000,98542.0000,111351.0000,107876.0000,119999.0000,113142.0000,112144.0000,104822.0000,101916.0000
69,276,4.5848,4.5680,4.5512,4.5345,4.5177,4.5009,4.4841,4.4674,4.4506,4.4338,4.4170,13.75,13.75,13.25,13.25,12.75,11.75,11.75,10.75,9.25,9.25,7.75,98.0000,101.4000,100.2000,97.3000,96.8000,96.7000,95.6000,93.4000,92.9000,93.1000,93.9000,2993820.0650,3064266.0830,3042425.9000,3039031.5260,3057266.3690,3034985.6340,3081753.0830,3058560.0540,3093171.6960,3083404.6680,3368666.3500,4309.5811,4226.4042,4305.5734,4293.6635,4144.5305,4157.4299,4135.7725,4255.1892,3857.0346,3715.5581,4035.8989,116037.0000,110037.0000,109523.0000,103165.0000,98542.0000,111351.0000,107876.0000,119999.0000,113142.0000,112144.0000,104822.0000
72.5,290,4.6016,4.5848,4.5680,4.5512,4.5345,4.5177,4.5009,4.4841,4.4674,4.4506,4.4338,13.75,13.75,13.75,13.25,13.25,12.75,11.75,11.75,10.75,9.25,9.25,91.8000,98.0000,101.4000,100.2000,97.3000,96.8000,96.7000,95.6000,93.4000,92.9000,93.9000,3049438.7270,2993820.0650,3064266.0830,3042425.9000,3039031.5260,3057266.3690,3034985.6340,3081753.0830,3058560.0540,3093171.6960,3083404.6680,4318.453344,4309.5811,4226.4042,4305.5734,4293.6635,4144.5305,4157.4299,4135.7725,4255.1892,3857.0346,3715.5581,112486.0000,116037.0000,110037.0000,109523.0000,103165.0000,98542.0000,111351.0000,107876.0000,119999.0000,113142.0000,112144.0000
76.25,305,4.6184,4.6016,4.5848,4.5680,4.5512,4.5345,4.5177,4.5009,4.4841,4.4674,4.4506,13.75,13.75,13.75,13.75,13.25,13.25,12.75,11.75,11.75,10.75,9.25,90.5000,91.8000,98.0000,101.4000,100.2000,97.3000,96.8000,96.7000,95.6000,93.4000,92.9000,3234976.4410,3049438.7270,2993820.0650,3064266.0830,3042425.9000,3039031.5260,3057266.3690,3034985.6340,3081753.0830,3058560.0540,3093171.6960,4352.189551,4318.4533,4309.5811,4226.4042,4305.5734,4293.6635,4144.5305,4157.4299,4135.7725,4255.1892,3857.0346,109735.0000,112486.0000,116037.0000,110037.0000,109523.0000,103165.0000,98542.0000,111351.0000,107876.0000,119999.0000,113142.0000
76.75,307,5.2007,4.6184,4.6016,4.5848,4.5680,4.5512,4.5345,4.5177,4.5009,4.4841,4.4674,13.75,13.75,13.75,13.75,13.75,13.25,13.25,12.75,11.75,11.75,10.75,90.1000,90.5000,91.8000,98.0000,101.4000,100.2000,97.3000,96.8000,96.7000,95.6000,93.4000,2975209.7470,3234976.4410,3049438.7270,2993820.0650,3064266.0830,3042425.9000,3039031.5260,3057266.3690,3034985.6340,3081753.0830,3058560.0540,4020.140388,4352.1896,4318.4533,4309.5811,4226.4042,4305.5734,4293.6635,4144.5305,4157.4299,4135.7725,4255.1892,113532.0000,109735.0000,112486.0000,116037.0000,110037.0000,109523.0000,103165.0000,98542.0000,111351.0000,107876.0000,119999.0000
86.5,346,5.1717,5.2007,4.6184,4.6016,4.5848,4.5680,4.5512,4.5345,4.5177,4.5009,4.4841,13.75,13.75,13.75,13.75,13.75,13.75,13.25,13.25,12.75,11.75,11.75,91.0000,90.1000,90.5000,91.8000,98.0000,101.4000,100.2000,97.3000,96.8000,96.7000,95.6000,2984186.5620,2975209.7470,3234976.4410,3049438.7270,2993820.0650,3064266.0830,3042425.9000,3039031.5260,3057266.3690,3034985.6340,3081753.0830,4104.275124,4020.1404,4352.1896,4318.4533,4309.5811,4226.4042,4305.5734,4293.6635,4144.5305,4157.4299,4135.7725,104932.0000,113532.0000,109735.0000,112486.0000,116037.0000,110037.0000,109523.0000,103165.0000,98542.0000,111351.0000,107876.0000
98.75,395,5.2115,5.1717,5.2007,4.6184,4.6016,4.5848,4.5680,4.5512,4.5345,4.5177,4.5009,13.75,13.75,13.75,13.75,13.75,13.75,13.75,13.25,13.25,12.75,11.75,93.0000,91.0000,90.1000,90.5000,91.8000,98.0000,101.4000,100.2000,97.3000,96.8000,96.7000,2976608.9390,2984186.5620,2975209.7470,3234976.4410,3049438.7270,2993820.0650,3064266.0830,3042425.9000,3039031.5260,3057266.3690,3034985.6340,4595.214912,4104.2751,4020.1404,4352.1896,4318.4533,4309.5811,4226.4042,4305.5734,4293.6635,4144.5305,4157.4299,101882.0000,104932.0000,113532.0000,109735.0000,112486.0000,116037.0000,110037.0000,109523.0000,103165.0000,98542.0000,111351.0000
97,388,5.0197,5.2115,5.1717,5.2007,4.6184,4.6016,4.5848,4.5680,4.5512,4.5345,4.5177,13.75,13.75,13.75,13.75,13.75,13.75,13.75,13.75,13.25,13.25,12.75,92.3000,93.0000,91.0000,90.1000,90.5000,91.8000,98.0000,101.4000,100.2000,97.3000,96.8000,2919046.3770,2976608.9390,2984186.5620,2975209.7470,3234976.4410,3049438.7270,2993820.0650,3064266.0830,3042425.9000,3039031.5260,3057266.3690,4368.692171,4595.2149,4104.2751,4020.1404,4352.1896,4318.4533,4309.5811,4226.4042,4305.5734,4293.6635,4144.5305,104432.0000,101882.0000,104932.0000,113532.0000,109735.0000,112486.0000,116037.0000,110037.0000,109523.0000,103165.0000,98542.0000
